,location_id,rank,true product,true product's sales,predicted product,predicted product's true sales,predicted product's true rank
801,"""1d739c34-0859-416a-96fa-711d296a8e95""",2,Ibucap Cold & Flu Tablets x4,5.0,Contact Cold Capsule,,
802,"""1d739c34-0859-416a-96fa-711d296a8e95""",3,Maxiquine Tablets x 10,5.0,Krishat Cimetidine 400mg Tablets x20,,
803,"""1d739c34-0859-416a-96fa-711d296a8e95""",4,Loxagyl 60ml Suspension,5.0,Bond Paracetamol 500mg Tablets x96,,
804,"""1d739c34-0859-416a-96fa-711d296a8e95""",5,Flagyl 4% 60ml Suspension,4.0,Nocof 15ml Drops,1.0,28
805,"""1d739c34-0859-416a-96fa-711d296a8e95""",6,Coartem 80/480mg Tablets x6,3.0,Ibucap Cold & Flu Tablets x4,5.0,2
806,"""1d739c34-0859-416a-96fa-711d296a8e95""",7,Ferrolab-12 Capsules x30,3.0,Really Xtra Tablets x10,,
807,"""1d739c34-0859-416a-96fa-711d296a8e95""",8,Mopson Promethazine Syrup,3.0,Codolin 100ml Cough Syrup,,
808,"""1d739c34-0859-416a-96fa-711d296a8e95""",9,Parkalin Child Cough Syrup 100ml,3.0,Danacid Tablets x96,,
809,"""1d739c34-0859-416a-96fa-711d296a8e95""",10,Gold Circle (Old) x1,3.0,Asad Suspension 100ml 1x1 Bottle,,
810,"""1d739c34-0859-416a-96fa-711d296a8e95""",11,Arenax Plus 20/120 x6 Tablets,3.0,Super Apeti 2 x 10 Tablets,,
811,"""1d739c34-0859-416a-96fa-711d296a8e95""",12,Metrozole (Metronidazole) Susp 60ml,2.0,Panadol Extra,,
812,"""1d739c34-0859-416a-96fa-711d296a8e95""",13,Aminopep Syrup 200ml,2.0,Artemether/Lumefantrine 80/480mg Tablet x6,,
813,"""1d739c34-0859-416a-96fa-711d296a8e95""",14,Paraflex Tablet x20,2.0,Panda Paracetamol 15ml Drops,2.0,18
814,"""1d739c34-0859-416a-96fa-711d296a8e95""",15,Parkalin Chesty Cough,2.0,Curefenac 100mg,,
815,"""1d739c34-0859-416a-96fa-711d296a8e95""",16,Chloroquine Injection 300mg/5ml,2.0,Ibu Age (Ibuprofen) 400mg Tablets x10,,
816,"""1d739c34-0859-416a-96fa-711d296a8e95""",17,Gaviscon Suspension 200ml,2.0,Alberol (Albendazole) Tablet 400mg x1,,
817,"""1d739c34-0859-416a-96fa-711d296a8e95""",18,Panda Paracetamol 15ml Drops,2.0,Bonababe Syrup,,
818,"""1d739c34-0859-416a-96fa-711d296a8e95""",19,CAC 1000 Sandoz Effervescent Tablets,2.0,Chlorpheniramine 4mg Tablet (Emzor) x100,2.0,21
819,"""1d739c34-0859-416a-96fa-711d296a8e95""",20,Allergin 5mg/5ml Syrup 60ml,2.0,Ibucap Cold & Flu 100ml Syrup,,
820,"""1db38ca6-e042-4a10-85de-3071de56cbb0""",1,Ciprotab 500mg Tablets x14,41.0,M&B Paracetamol Syrup 1 X 60ml Bottle,,
821,"""1db38ca6-e042-4a10-85de-3071de56cbb0""",2,Amatem 80/480 Softgel x6,24.0,De-Deon's Syrup 280ml,,
822,"""1db38ca6-e042-4a10-85de-3071de56cbb0""",3,Aboniki Balm,22.0,Lonart DS 80/480mg Tablets x6,11.0,9
823,"""1db38ca6-e042-4a10-85de-3071de56cbb0""",4,Zolat 200mg Tablets x2,20.0,Bunto Blood Caps x100,1.0,85
824,"""1db38ca6-e042-4a10-85de-3071de56cbb0""",5,Emzor Paracetamol 500mg Tablets x96,15.0,Amatem 80/480 Softgel x6,24.0,2
825,"""1db38ca6-e042-4a10-85de-3071de56cbb0""",6,Zentel 200mg Tablets x2,15.0,Aboniki Balm,22.0,3
826,"""1db38ca6-e042-4a10-85de-3071de56cbb0""",7,Zolat 100mg/5ml Suspension x20ml,15.0,Tab Paracetamol (M&B) 500mg x96,10.0,21
827,"""1db38ca6-e042-4a10-85de-3071de56cbb0""",8,Tab Vega 100,14.0,Methylated Spirit (Moko) x200ml,10.0,14
828,"""1db38ca6-e042-4a10-85de-3071de56cbb0""",9,Lonart DS 80/480mg Tablets x6,11.0,Camosunate Children 150mg/50mg Tablets (1-6years) x6,10.0,16
829,"""1db38ca6-e042-4a10-85de-3071de56cbb0""",10,Cenpain Night,11.0,Camosunate 300mg/100mg (7-13years),10.0,17
830,"""1db38ca6-e042-4a10-85de-3071de56cbb0""",11,Brustan-N 100mg/5ml Suspension x100ml,10.0,Coflin Cough Linctus x100ml,,
831,"""1db38ca6-e042-4a10-85de-3071de56cbb0""",12,Ciprotab 500mg Tablets x10,10.0,Pyrantrin Tablet x6,,
832,"""1db38ca6-e042-4a10-85de-3071de56cbb0""",13,Funbact A 30g Cream,10.0,Em-Vit-C 100ml Syrup,,
833,"""1db38ca6-e042-4a10-85de-3071de56cbb0""",14,Methylated Spirit (Moko) x200ml,10.0,Ciprotab 500mg Tablets x10,10.0,12
834,"""1db38ca6-e042-4a10-85de-3071de56cbb0""",15,Menthodex Syrup,10.0,Lonart 20/120mg 60ml Suspension,,
835,"""1db38ca6-e042-4a10-85de-3071de56cbb0""",16,Camosunate Children 150mg/50mg Tablets (1-6years) x6,10.0,Babyrex Baby Mixture x60ml,10.0,23
836,"""1db38ca6-e042-4a10-85de-3071de56cbb0""",17,Camosunate 300mg/100mg (7-13years),10.0,Menthodex Syrup,10.0,15
837,"""1db38ca6-e042-4a10-85de-3071de56cbb0""",18,Visita Plus 30g Cream,10.0,Erythromicin 500mg tablets,,
838,"""1db38ca6-e042-4a10-85de-3071de56cbb0""",19,Vasoprin 75mg Tablets x100,10.0,Tutolin Expectorant x100ml,,
839,"""1db38ca6-e042-4a10-85de-3071de56cbb0""",20,Ascochew Vitamin C (White),10.0,Tab Brustan-N,,
840,"""1eb5cd2a-3f5e-4599-82c4-c3b48e44ce4c""",1,Lofnac Tablets x10,14.0,Lonart DS 80/480mg Tablets x6,,
841,"""1eb5cd2a-3f5e-4599-82c4-c3b48e44ce4c""",2,NGC Cough Syrup (Adult) x100ml,11.0,Amatem 80/480 Softgel x6,,
842,"""1eb5cd2a-3f5e-4599-82c4-c3b48e44ce4c""",3,Bonababe Syrup,6.0,Panadol Extra,,
843,"""1eb5cd2a-3f5e-4599-82c4-c3b48e44ce4c""",4,Bonduretic Tablets x100,6.0,Brustan-N 100mg/5ml Suspension x100ml,,
844,"""1eb5cd2a-3f5e-4599-82c4-c3b48e44ce4c""",5,Em-Vit-C 100ml Syrup,5.0,Bonababe Syrup,6.0,3
845,"""1eb5cd2a-3f5e-4599-82c4-c3b48e44ce4c""",6,Sudrex 500mg/30mg Cough & Cold Tablets x20,5.0,Emzolyn Cough Syrup Adult,,
846,"""1eb5cd2a-3f5e-4599-82c4-c3b48e44ce4c""",7,Amoxil (Beecham) 500mg Capsules,4.0,Gestid 200ml Suspension,,
847,"""1eb5cd2a-3f5e-4599-82c4-c3b48e44ce4c""",8,Floranorm,3.0,Coartem 80/480mg Tablets x6,,
848,"""1eb5cd2a-3f5e-4599-82c4-c3b48e44ce4c""",9,Neurovite Forte Tablet x100,2.0,Camosunate Children 150mg/50mg Tablets (1-6years) x6,,
849,"""1eb5cd2a-3f5e-4599-82c4-c3b48e44ce4c""",10,Meprasil x20,2.0,Tab Brustan-N,,
850,"""1eb5cd2a-3f5e-4599-82c4-c3b48e44ce4c""",11,Silverbird Eucalyptus Oil,2.0,Coflin Expectorant x100ml,,
851,"""1eb5cd2a-3f5e-4599-82c4-c3b48e44ce4c""",12,Cap Zithromax 250mg x6,1.0,Pyrantrin Tablet x6,,
852,"""1eb5cd2a-3f5e-4599-82c4-c3b48e44ce4c""",13,Alabukun (Powder)  - 1x10 Pack,1.0,Panda Paracetamol 15ml Drops,,
853,"""1eb5cd2a-3f5e-4599-82c4-c3b48e44ce4c""",14,Orheptal Tonic 100ml,1.0,P-Alaxin 40/320mg Tablets x9,,
854,"""1eb5cd2a-3f5e-4599-82c4-c3b48e44ce4c""",15,Bondoment  x100 Tablet,1.0,Camosunate 300mg/100mg (7-13years),,
855,"""1eb5cd2a-3f5e-4599-82c4-c3b48e44ce4c""",16,,,Syrup Paracetamol 125mg/5ml (Emzor),,
856,"""1eb5cd2a-3f5e-4599-82c4-c3b48e44ce4c""",17,,,Neofylin Cough Syrup,,
857,"""1eb5cd2a-3f5e-4599-82c4-c3b48e44ce4c""",18,,,Artequick 62.5/375mg Tablets x4,,
858,"""1eb5cd2a-3f5e-4599-82c4-c3b48e44ce4c""",19,,,Aboniki Balm,,
859,"""1eb5cd2a-3f5e-4599-82c4-c3b48e44ce4c""",20,,,Postinor 2,,
860,"""1ec95437-af4a-48ba-a18d-7b8ff3254309""",1,Tab Sudrex 500mg/30mg,48.0,Panadol Extra,9.0,29
861,"""1ec95437-af4a-48ba-a18d-7b8ff3254309""",2,Gold Circle (Old) x1,42.0,Really Xtra Tablets x10,,
862,"""1ec95437-af4a-48ba-a18d-7b8ff3254309""",3,Amatem 80/480 Softgel x6,19.0,Amoxicillin (Unbranded) 500mg Capsules x100,5.0,83
863,"""1ec95437-af4a-48ba-a18d-7b8ff3254309""",4,Bond Paracetamol 500mg Tablets x96,18.0,Tab Brustan-N,17.0,5
864,"""1ec95437-af4a-48ba-a18d-7b8ff3254309""",5,Tab Brustan-N,17.0,Bonababe Syrup,12.0,18
865,"""1ec95437-af4a-48ba-a18d-7b8ff3254309""",6,Lonart DS 80/480mg Tablets x6,16.0,Swidar 500/25mg x3,6.0,60
866,"""1ec95437-af4a-48ba-a18d-7b8ff3254309""",7,Ibu Age (Ibuprofen) 400mg Tablets x10,15.0,Brustan-N 100mg/5ml Suspension x100ml,15.0,8
867,"""1ec95437-af4a-48ba-a18d-7b8ff3254309""",8,Brustan-N 100mg/5ml Suspension x100ml,15.0,Syrup Paracetamol 125mg/5ml (Emzor),8.0,39
868,"""1ec95437-af4a-48ba-a18d-7b8ff3254309""",9,Fleming 625mg x14,15.0,Gestid Tablets x20,6.0,68
869,"""1ec95437-af4a-48ba-a18d-7b8ff3254309""",10,Durex Feels,14.0,Tab Sudrex 500mg/30mg,48.0,1
870,"""1ec95437-af4a-48ba-a18d-7b8ff3254309""",11,NGC Cough Syrup (Adult) x100ml,14.0,Panda Paracetamol 15ml Drops,2.0,142
871,"""1ec95437-af4a-48ba-a18d-7b8ff3254309""",12,NGC Cough Syrup (Child) x100ml,14.0,Cenox Tablets x10,,
872,"""1ec95437-af4a-48ba-a18d-7b8ff3254309""",13,Sonagra 10mg Tablets x4,14.0,Danacid Tablets x96,2.0,138
873,"""1ec95437-af4a-48ba-a18d-7b8ff3254309""",14,Tuxil-N Syrup Child 100ml,13.0,Bond Paracetamol 500mg Tablets x96,18.0,4
874,"""1ec95437-af4a-48ba-a18d-7b8ff3254309""",15,Ciprotab 500mg Tablets x14,13.0,Funbact A 30g Cream,,
875,"""1ec95437-af4a-48ba-a18d-7b8ff3254309""",16,Emzor Paracetamol 500mg Tablets x96,13.0,Amatem 80/480 Softgel x6,19.0,3
876,"""1ec95437-af4a-48ba-a18d-7b8ff3254309""",17,Ciprotab 500mg Tablets x10,12.0,Lonart DS 80/480mg Tablets x6,16.0,6
877,"""1ec95437-af4a-48ba-a18d-7b8ff3254309""",18,Bonababe Syrup,12.0,Ciprofloxacin (Tablet) 500mg 1 X 10 blister,,
878,"""1ec95437-af4a-48ba-a18d-7b8ff3254309""",19,Emzolyn Cough Syrup Adult,12.0,Curefenac 100mg,,
879,"""1ec95437-af4a-48ba-a18d-7b8ff3254309""",20,Gestid 100ml Suspension,12.0,Aboniki Balm,,
880,"""1f032d05-110a-4292-ad4b-8505afd98c04""",1,Alabukun (Powder)  - 1x10 Pack,4.0,Panadol Extra,,
881,"""1f032d05-110a-4292-ad4b-8505afd98c04""",2,Abidec Multivitamin Drops,2.0,Bonababe Syrup,,
882,"""1f032d05-110a-4292-ad4b-8505afd98c04""",3,ABF-3 Cream 20g,1.0,Brustan-N 100mg/5ml Suspension x100ml,,
883,"""1f032d05-110a-4292-ad4b-8505afd98c04""",4,Afabeta 75mg Injection x3,1.0,Lonart DS 80/480mg Tablets x6,,
884,"""1f032d05-110a-4292-ad4b-8505afd98c04""",5,,,Amatem 80/480 Softgel x6,,
885,"""1f032d05-110a-4292-ad4b-8505afd98c04""",6,,,Gestid 200ml Suspension,,
886,"""1f032d05-110a-4292-ad4b-8505afd98c04""",7,,,Coartem 80/480mg Tablets x6,,
887,"""1f032d05-110a-4292-ad4b-8505afd98c04""",8,,,Emzolyn Cough Syrup Adult,,
888,"""1f032d05-110a-4292-ad4b-8505afd98c04""",9,,,Syrup Paracetamol 125mg/5ml (Emzor),,
889,"""1f032d05-110a-4292-ad4b-8505afd98c04""",10,,,Panda Paracetamol 15ml Drops,,
890,"""1f032d05-110a-4292-ad4b-8505afd98c04""",11,,,Coflin Expectorant x100ml,,
891,"""1f032d05-110a-4292-ad4b-8505afd98c04""",12,,,Camosunate Children 150mg/50mg Tablets (1-6years) x6,,
892,"""1f032d05-110a-4292-ad4b-8505afd98c04""",13,,,Cream Skineal x15g,,
893,"""1f032d05-110a-4292-ad4b-8505afd98c04""",14,,,P-Alaxin 40/320mg Tablets x9,,
894,"""1f032d05-110a-4292-ad4b-8505afd98c04""",15,,,Pyrantrin Tablet x6,,
895,"""1f032d05-110a-4292-ad4b-8505afd98c04""",16,,,Gestid Tablets x20,,
896,"""1f032d05-110a-4292-ad4b-8505afd98c04""",17,,,Artequick 62.5/375mg Tablets x4,,
897,"""1f032d05-110a-4292-ad4b-8505afd98c04""",18,,,Postinor 2,,
898,"""1f032d05-110a-4292-ad4b-8505afd98c04""",19,,,Emzolyn Cough Syrup Child,,
899,"""1f032d05-110a-4292-ad4b-8505afd98c04""",20,,,Emzor Paracetamol 500mg Tablets x96,,
900,"""2042c7a1-3dc0-4836-9f43-7194774be61c""",1,menthodex,163.0,Aboniki Balm,19.0,55
901,"""2042c7a1-3dc0-4836-9f43-7194774be61c""",2,Gold Circle (Old) x24,104.0,Zentel 200mg Tablets x2,36.0,26
902,"""2042c7a1-3dc0-4836-9f43-7194774be61c""",3,Neofylin Cough Syrup,78.0,D-Koff 100ml Expectorant ,32.0,28
903,"""2042c7a1-3dc0-4836-9f43-7194774be61c""",4,M&B Paracetamol Syrup 1 X 60ml Bottle,71.0,Lonart 20/120mg 60ml Suspension,29.0,31
904,"""2042c7a1-3dc0-4836-9f43-7194774be61c""",5,Amatem 80/480 Softgel x6,70.0,Em-Vit-C 100ml Syrup,65.0,9
905,"""2042c7a1-3dc0-4836-9f43-7194774be61c""",6,Syrup Paracetamol 125mg/5ml (Emzor),68.0,Gestid 200ml Suspension,59.0,13
906,"""2042c7a1-3dc0-4836-9f43-7194774be61c""",7,Artequick 62.5/375mg Tablets x4,67.0,Amatem 80/480 Softgel x6,70.0,5
907,"""2042c7a1-3dc0-4836-9f43-7194774be61c""",8,Clartem (DS) 80/480mg Tablets x6,66.0,Cream Skineal x15g,14.0,67
908,"""2042c7a1-3dc0-4836-9f43-7194774be61c""",9,Em-Vit-C 100ml Syrup,65.0,Tab Sudrex 500mg/30mg,49.0,18
909,"""2042c7a1-3dc0-4836-9f43-7194774be61c""",10,Coflin Cough Linctus x100ml,61.0,Postinor 2,59.0,14
910,"""2042c7a1-3dc0-4836-9f43-7194774be61c""",11,Lokmal QS Combi,61.0,Lokmal QS Combi,61.0,11
911,"""2042c7a1-3dc0-4836-9f43-7194774be61c""",12,Ciprotab 500mg Tablets x10,59.0,Clartem (DS) 80/480mg Tablets x6,66.0,8
912,"""2042c7a1-3dc0-4836-9f43-7194774be61c""",13,Gestid 200ml Suspension,59.0,Lonart DS 80/480mg Tablets x6,38.0,22
913,"""2042c7a1-3dc0-4836-9f43-7194774be61c""",14,Postinor 2,59.0,Panadol Extra,8.0,96
914,"""2042c7a1-3dc0-4836-9f43-7194774be61c""",15,Funbact A 30g Cream,53.0,Ciprotab 500mg Tablets x14,27.0,34
915,"""2042c7a1-3dc0-4836-9f43-7194774be61c""",16,Camosunate Children 150mg/50mg Tablets (1-6years) x6,51.0,Alabukun (Powder)  - 1x10 Pack,20.0,51
916,"""2042c7a1-3dc0-4836-9f43-7194774be61c""",17,Swidar 500/25mg x3,50.0,Syrup Paracetamol 125mg/5ml (Emzor),68.0,6
917,"""2042c7a1-3dc0-4836-9f43-7194774be61c""",18,Tab Sudrex 500mg/30mg,49.0,Coflin Expectorant x100ml,12.0,79
918,"""2042c7a1-3dc0-4836-9f43-7194774be61c""",19,Cotton wool 100g,45.0,Coartem 80/480mg Tablets x6,,
919,"""2042c7a1-3dc0-4836-9f43-7194774be61c""",20,Gold circle flex,43.0,Cotton wool 100g,45.0,19
920,"""2146e0db-7040-4a62-ba42-ea0949d2d581""",1,Fire Xtra Condoms x3,11.0,Panadol Extra,,
921,"""2146e0db-7040-4a62-ba42-ea0949d2d581""",2,Gold circle flex,9.0,Bonababe Syrup,,
922,"""2146e0db-7040-4a62-ba42-ea0949d2d581""",3,Swidar 500/25mg x3,8.0,Brustan-N 100mg/5ml Suspension x100ml,,
923,"""2146e0db-7040-4a62-ba42-ea0949d2d581""",4,Neofylin Cough Syrup,5.0,Syrup Paracetamol 125mg/5ml (Emzor),,
924,"""2146e0db-7040-4a62-ba42-ea0949d2d581""",5,Fidson Paracetamol 60ml Syrup,5.0,Gestid Tablets x20,,
925,"""2146e0db-7040-4a62-ba42-ea0949d2d581""",6,Bonadol 100ml Syrup,5.0,Amatem 80/480 Softgel x6,2.0,21
926,"""2146e0db-7040-4a62-ba42-ea0949d2d581""",7,Ors G Oral,5.0,Swidar 500/25mg x3,8.0,3
927,"""2146e0db-7040-4a62-ba42-ea0949d2d581""",8,Camosunate 300mg/100mg (7-13years),4.0,Lonart DS 80/480mg Tablets x6,,
928,"""2146e0db-7040-4a62-ba42-ea0949d2d581""",9,Dicnac Diclofenac 50mg Tablets x10,4.0,Aboniki Balm,,
929,"""2146e0db-7040-4a62-ba42-ea0949d2d581""",10,Clofenac 100mg Tablets x100,4.0,Lofnac Tablets x10,,
930,"""2146e0db-7040-4a62-ba42-ea0949d2d581""",11,Tutolin Children Cough Syrup x100ml,4.0,Gestid 200ml Suspension,3.0,13
931,"""2146e0db-7040-4a62-ba42-ea0949d2d581""",12,Metrotab 400mg Tablets x100,4.0,Panda Paracetamol 15ml Drops,,
932,"""2146e0db-7040-4a62-ba42-ea0949d2d581""",13,Gestid 200ml Suspension,3.0,Coartem 80/480mg Tablets x6,,
933,"""2146e0db-7040-4a62-ba42-ea0949d2d581""",14,Tab Brustan-N,3.0,Postinor 2,,
934,"""2146e0db-7040-4a62-ba42-ea0949d2d581""",15,D-Koff 100ml Expectorant ,3.0,Bond Paracetamol 500mg Tablets x96,,
935,"""2146e0db-7040-4a62-ba42-ea0949d2d581""",16,Infusion Giving set,3.0,Amoxicillin (Unbranded) 500mg Capsules x100,1.0,53
936,"""2146e0db-7040-4a62-ba42-ea0949d2d581""",17,Emzoclox 500mg Capsules x100,2.0,Funbact A 30g Cream,,
937,"""2146e0db-7040-4a62-ba42-ea0949d2d581""",18,Tab Loxagyl 400mg,2.0,Postpill 150mcg Tablet,,
938,"""2146e0db-7040-4a62-ba42-ea0949d2d581""",19,Camosunate Children 150mg/50mg Tablets (1-6years) x6,2.0,Emzor Paracetamol 500mg Tablets x96,,
939,"""2146e0db-7040-4a62-ba42-ea0949d2d581""",20,Camosunate Adult 300/100mg Tablets x12,2.0,Emzolyn Cough Syrup Adult,,
940,"""216ded86-9a74-44b4-9e53-128eebac273d""",1,Cypri Gold 100ml Syrup,4.0,Bonababe Syrup,,
941,"""216ded86-9a74-44b4-9e53-128eebac273d""",2,Piscof Syrup,3.0,Emzolyn Cough Syrup Child,,
942,"""216ded86-9a74-44b4-9e53-128eebac273d""",3,Panadol (Regular) 500mg 10x10,2.0,Panadol Extra,2.0,4
943,"""216ded86-9a74-44b4-9e53-128eebac273d""",4,Panadol Extra,2.0,Panda Paracetamol 15ml Drops,,
944,"""216ded86-9a74-44b4-9e53-128eebac273d""",5,Fesulf Satchet x100,2.0,Emzolyn Cough Syrup Adult,,
945,"""216ded86-9a74-44b4-9e53-128eebac273d""",6,Lofnac Gel 30g,2.0,Brustan-N 100mg/5ml Suspension x100ml,,
946,"""216ded86-9a74-44b4-9e53-128eebac273d""",7,Bunto Blood Tonic 100ml,2.0,Lofnac Tablets x10,,
947,"""216ded86-9a74-44b4-9e53-128eebac273d""",8,Derosa Blood Tonic 200ml,2.0,Syrup Paracetamol 125mg/5ml (Emzor),,
948,"""216ded86-9a74-44b4-9e53-128eebac273d""",9,Super Apeti 2 x 10 Tablets,2.0,Gestid 200ml Suspension,,
949,"""216ded86-9a74-44b4-9e53-128eebac273d""",10,Peace Tonic 200ml,2.0,P-Alaxin 40/320mg Tablets x9,,
950,"""216ded86-9a74-44b4-9e53-128eebac273d""",11,10 Keys Bembe Herbal Mixture ,2.0,Panadol (Regular) 500mg 10x10,2.0,3
951,"""216ded86-9a74-44b4-9e53-128eebac273d""",12,Cream Skineal x15g,1.0,Swidar 500/25mg x3,,
952,"""216ded86-9a74-44b4-9e53-128eebac273d""",13,Syr Astymin x200ml,1.0,NGC Cough Syrup (Adult) x100ml,,
953,"""216ded86-9a74-44b4-9e53-128eebac273d""",14,Andrews Liver Salt x50,1.0,Nospamin Drops,1.0,26
954,"""216ded86-9a74-44b4-9e53-128eebac273d""",15,Ors G Oral,1.0,Solotone Tab x30,,
955,"""216ded86-9a74-44b4-9e53-128eebac273d""",16,Tab Loxagyl 400mg,1.0,Danacid Tablets x96,,
956,"""216ded86-9a74-44b4-9e53-128eebac273d""",17,Camosunate Children 150mg/50mg Tablets (1-6years) x6,1.0,Calcimax Tablets x30,,
957,"""216ded86-9a74-44b4-9e53-128eebac273d""",18,Gold Circle (Old) x24,1.0,Tab Boska x20,,
958,"""216ded86-9a74-44b4-9e53-128eebac273d""",19,NGC Cough Syrup (Child) x100ml,1.0,Coartem 80/480mg Tablets x6,,
959,"""216ded86-9a74-44b4-9e53-128eebac273d""",20,Neurogesic Ointment 35g,1.0,Pyrantrin Tablet x6,1.0,27
960,"""21c42f11-c159-4e44-ba7c-13d8d2ae4033""",1,P-Alaxin 40/320mg Tablets x9,11.0,Amatem 80/480 Softgel x6,,
961,"""21c42f11-c159-4e44-ba7c-13d8d2ae4033""",2,Cenox Tablets x14,11.0,Coartem 80/480mg Tablets x6,,
962,"""21c42f11-c159-4e44-ba7c-13d8d2ae4033""",3,Gestid Tablets x20,9.0,Amoxil (Beecham) 500mg Capsules,2.0,41
963,"""21c42f11-c159-4e44-ba7c-13d8d2ae4033""",4,Methylated Spirit (Moko) x200ml,6.0,Brustan-N 100mg/5ml Suspension x100ml,,
964,"""21c42f11-c159-4e44-ba7c-13d8d2ae4033""",5,Zentel 200mg Tablets x2,6.0,Lonart DS 80/480mg Tablets x6,,
965,"""21c42f11-c159-4e44-ba7c-13d8d2ae4033""",6,Ors G Oral,6.0,Zentel 200mg Tablets x2,6.0,5
966,"""21c42f11-c159-4e44-ba7c-13d8d2ae4033""",7,Pyrantrin Tablet x6,6.0,Gestid 200ml Suspension,,
967,"""21c42f11-c159-4e44-ba7c-13d8d2ae4033""",8,Syrup Paracetamol 125mg/5ml (Emzor),5.0,Panadol Extra,5.0,11
968,"""21c42f11-c159-4e44-ba7c-13d8d2ae4033""",9,Astyfer Tonic x200ml,5.0,Bonababe Syrup,,
969,"""21c42f11-c159-4e44-ba7c-13d8d2ae4033""",10,Menthodex Syrup,5.0,Syrup Paracetamol 125mg/5ml (Emzor),5.0,8
970,"""21c42f11-c159-4e44-ba7c-13d8d2ae4033""",11,Panadol Extra,5.0,Ciprotab 500mg Tablets x14,2.0,42
971,"""21c42f11-c159-4e44-ba7c-13d8d2ae4033""",12,Neurogesic Ointment 35g,5.0,Pyrantrin Tablet x6,6.0,7
972,"""21c42f11-c159-4e44-ba7c-13d8d2ae4033""",13,Vasoprin 75mg Tablets x100,5.0,Camosunate Children 150mg/50mg Tablets (1-6years) x6,,
973,"""21c42f11-c159-4e44-ba7c-13d8d2ae4033""",14,Pregnacare Original Tablets x30,5.0,Cenox Tablets x10,,
974,"""21c42f11-c159-4e44-ba7c-13d8d2ae4033""",15,De-Deon's Syrup 150ml,5.0,Ciprotab 500mg Tablets x10,,
975,"""21c42f11-c159-4e44-ba7c-13d8d2ae4033""",16,Endix G Cream,5.0,Camosunate 300mg/100mg (7-13years),,
976,"""21c42f11-c159-4e44-ba7c-13d8d2ae4033""",17,Antallerge 10ml Eye drop,5.0,Broncholyte 4mg/5ml Elixir x100ml,,
977,"""21c42f11-c159-4e44-ba7c-13d8d2ae4033""",18,Artequick 62.5/375mg Tablets x4,4.0,Strepsils (Original) x24,,
978,"""21c42f11-c159-4e44-ba7c-13d8d2ae4033""",19,Swidar 500/25mg x3,4.0,Emzolyn Cough Syrup Adult,,
979,"""21c42f11-c159-4e44-ba7c-13d8d2ae4033""",20,Astyfer Capsules x30,4.0,Antallerge 10ml Eye drop,5.0,17
980,"""22129f02-d0f4-4a43-b38d-87b6162379b8""",1,Funbact A 30g Cream,3.0,Panadol Extra,,
981,"""22129f02-d0f4-4a43-b38d-87b6162379b8""",2,Syrup Paracetamol 125mg/5ml (Emzor),2.0,Bonababe Syrup,2.0,4
982,"""22129f02-d0f4-4a43-b38d-87b6162379b8""",3,Em-Vit-C 100ml Syrup,2.0,Brustan-N 100mg/5ml Suspension x100ml,,
983,"""22129f02-d0f4-4a43-b38d-87b6162379b8""",4,Bonababe Syrup,2.0,Gestid 200ml Suspension,,
984,"""22129f02-d0f4-4a43-b38d-87b6162379b8""",5,Emzolyn Cough Syrup Adult,2.0,Lonart DS 80/480mg Tablets x6,,
985,"""22129f02-d0f4-4a43-b38d-87b6162379b8""",6,M&B Paracetamol Syrup 1 X 60ml Bottle,2.0,Amatem 80/480 Softgel x6,,
986,"""22129f02-d0f4-4a43-b38d-87b6162379b8""",7,Lofnac Tablets x10,2.0,Coartem 80/480mg Tablets x6,,
987,"""22129f02-d0f4-4a43-b38d-87b6162379b8""",8,K-Y Jelly 50g,1.0,Syrup Paracetamol 125mg/5ml (Emzor),2.0,2
988,"""22129f02-d0f4-4a43-b38d-87b6162379b8""",9,Piriton Expectorant Adult,1.0,Emzolyn Cough Syrup Adult,2.0,5
989,"""22129f02-d0f4-4a43-b38d-87b6162379b8""",10,Emgyl 200mg/5ml Suspension 60ml,1.0,Panda Paracetamol 15ml Drops,,
990,"""22129f02-d0f4-4a43-b38d-87b6162379b8""",11,,,Cream Skineal x15g,,
991,"""22129f02-d0f4-4a43-b38d-87b6162379b8""",12,,,Coflin Expectorant x100ml,,
992,"""22129f02-d0f4-4a43-b38d-87b6162379b8""",13,,,Em-Vit-C 100ml Syrup,2.0,3
993,"""22129f02-d0f4-4a43-b38d-87b6162379b8""",14,,,Aboniki Balm,,
994,"""22129f02-d0f4-4a43-b38d-87b6162379b8""",15,,,Funbact A 30g Cream,3.0,1
995,"""22129f02-d0f4-4a43-b38d-87b6162379b8""",16,,,Gestid Tablets x20,,
996,"""22129f02-d0f4-4a43-b38d-87b6162379b8""",17,,,Panadol (Regular) 500mg 10x10,,
997,"""22129f02-d0f4-4a43-b38d-87b6162379b8""",18,,,P-Alaxin 40/320mg Tablets x9,,
998,"""22129f02-d0f4-4a43-b38d-87b6162379b8""",19,,,Emzor Paracetamol 500mg Tablets x96,,
999,"""22129f02-d0f4-4a43-b38d-87b6162379b8""",20,,,Pyrantrin Tablet x6,,
1000,"""224405d4-64d7-4442-b076-2c461ba62209""",1,Ibucap x20,10.0,Ibucap x20,10.0,1
1001,"""224405d4-64d7-4442-b076-2c461ba62209""",2,Levofem Tablets,10.0,Bunto Blood Caps x100,3.0,57
