,location_id,rank,true product,true product's sold_count,predicted new product
3692,"""22e93405-a596-426a-9eb2-bbd405452719""",4,Amalar 500/25mg Tablets x3,2,Panadol Extra
3693,"""22e93405-a596-426a-9eb2-bbd405452719""",5,Astyfer Capsules x30,2,Emzolyn Cough Syrup Adult
3694,"""22e93405-a596-426a-9eb2-bbd405452719""",6,Babyrex Baby Mixture x60ml,2,Camosunate Children 150mg/50mg Tablets (1-6years) x6
3695,"""22e93405-a596-426a-9eb2-bbd405452719""",7,Syrup Paracetamol 125mg/5ml (Emzor),1,Pyrantrin Tablet x6
3696,"""22e93405-a596-426a-9eb2-bbd405452719""",8,Gestid 200ml Suspension,1,Coflin Expectorant x100ml
3697,"""22e93405-a596-426a-9eb2-bbd405452719""",9,Astyfer Tonic x200ml,1,Panda Paracetamol 15ml Drops
3698,"""22e93405-a596-426a-9eb2-bbd405452719""",10,Menthodex Syrup,1,P-Alaxin 40/320mg Tablets x9
3699,"""22e93405-a596-426a-9eb2-bbd405452719""",11,Bonababe Syrup,1,Artequick 62.5/375mg Tablets x4
3700,"""22e93405-a596-426a-9eb2-bbd405452719""",12,Aboniki Balm,1,Cream Skineal x15g
3701,"""22e93405-a596-426a-9eb2-bbd405452719""",13,Meyer's B-Complex Tabs x100,1,Camosunate 300mg/100mg (7-13years)
3702,"""22e93405-a596-426a-9eb2-bbd405452719""",14,Nutravit Syrup 100ml,1,Tab Brustan-N
3703,"""22e93405-a596-426a-9eb2-bbd405452719""",15,Moko GV,1,Neofylin Cough Syrup
3704,"""2355ec1b-3fa3-4ec7-b1ca-d9cbc0d96766""",1,Postinor 2,77,Lonart 20/120mg 60ml Suspension
3705,"""2355ec1b-3fa3-4ec7-b1ca-d9cbc0d96766""",2,Bonababe Syrup,35,Actifed Tablets
3706,"""2355ec1b-3fa3-4ec7-b1ca-d9cbc0d96766""",3,Tab Brustan-N,33,Cataflam Tablets 50mg x100
3707,"""2355ec1b-3fa3-4ec7-b1ca-d9cbc0d96766""",4,Amatem 80/480 Softgel x6,26,Synriam 150/750mg Tablets x3
3708,"""2355ec1b-3fa3-4ec7-b1ca-d9cbc0d96766""",5,Babyrex Baby Mixture x60ml,23,Cap Zithromax 250mg x6
3709,"""2355ec1b-3fa3-4ec7-b1ca-d9cbc0d96766""",6,Lonart DS 80/480mg Tablets x6,19,Em Vit C 100mg (White) Tablets x100
3710,"""2355ec1b-3fa3-4ec7-b1ca-d9cbc0d96766""",7,Amatem 20/120mg x24 Softgels,19,Cream Skineal x15g
3711,"""2355ec1b-3fa3-4ec7-b1ca-d9cbc0d96766""",8,Ciprotab 500mg Tablets x14,17,Em-Vit C 100mg (Coloured) Tablets x100
3712,"""2355ec1b-3fa3-4ec7-b1ca-d9cbc0d96766""",9,Em-Vit-C 100ml Syrup,17,Broncholyte 4mg/5ml Elixir x100ml
3713,"""2355ec1b-3fa3-4ec7-b1ca-d9cbc0d96766""",10,Zentel 200mg Tablets x2,16,Aboniki Balm
3714,"""2355ec1b-3fa3-4ec7-b1ca-d9cbc0d96766""",11,Tab Paracetamol (M&B) 500mg x96,15,Flagyl 400mg Tablets x100
3715,"""2355ec1b-3fa3-4ec7-b1ca-d9cbc0d96766""",12,Pyrantrin Tablet x6,15,Coflin Expectorant x100ml
3716,"""2355ec1b-3fa3-4ec7-b1ca-d9cbc0d96766""",13,Gestid 200ml Suspension,13,Visita Plus 30g Cream
3717,"""2355ec1b-3fa3-4ec7-b1ca-d9cbc0d96766""",14,Lubrica,13,Postpill 150mcg Tablet
3718,"""2355ec1b-3fa3-4ec7-b1ca-d9cbc0d96766""",15,P-Alaxin 40/320mg Tablets x9,11,Emzor Paracetamol 500mg Tablets x96
3719,"""2355ec1b-3fa3-4ec7-b1ca-d9cbc0d96766""",16,Fleming 625mg x14,11,Ampiclox 250mg/5ml Suspension ×100ml
3720,"""2355ec1b-3fa3-4ec7-b1ca-d9cbc0d96766""",17,Swidar 500/25mg x3,10,M&B Paracetamol Syrup 1 X 60ml Bottle
3721,"""2355ec1b-3fa3-4ec7-b1ca-d9cbc0d96766""",18,Arenax Plus Forte 80/480mg Tablets x6,10,Antallerge 10ml Eye drop
3722,"""2355ec1b-3fa3-4ec7-b1ca-d9cbc0d96766""",19,Coartem 80/480mg Tablets x6,9,Panadol (Regular) 500mg 10x10
3723,"""2355ec1b-3fa3-4ec7-b1ca-d9cbc0d96766""",20,Ciprotab 500mg Tablets x10,9,Pregnacare Plus + Omega 3
3724,"""2355ec1b-3fa3-4ec7-b1ca-d9cbc0d96766""",21,Amatem  20/120mg x18 Softgels,9,Coflin Cough Linctus x100ml
3725,"""2355ec1b-3fa3-4ec7-b1ca-d9cbc0d96766""",22,Biocoten Cream,8,Mycoten V Cream
3726,"""2355ec1b-3fa3-4ec7-b1ca-d9cbc0d96766""",23,Klovinal Pessary 500/100mg 1 X 6 Pessary,8,Clomid 50mg Tablets x10
3727,"""2355ec1b-3fa3-4ec7-b1ca-d9cbc0d96766""",24,Cenox Tablets x10,8,Ocefix 400mg
3728,"""2355ec1b-3fa3-4ec7-b1ca-d9cbc0d96766""",25,Artequick 62.5/375mg Tablets x4,7,Gold Circle (Old) x24
3729,"""2355ec1b-3fa3-4ec7-b1ca-d9cbc0d96766""",26,Funbact A 30g Cream,7,Abidec Multivitamin Drops
3730,"""2355ec1b-3fa3-4ec7-b1ca-d9cbc0d96766""",27,Camosunate Children 150mg/50mg Tablets (1-6years) x6,7,Amoxil 250mg Capsules (Beecham) x100
3731,"""2355ec1b-3fa3-4ec7-b1ca-d9cbc0d96766""",28,K-Y Jelly 50g,7,Clofenac 50mg Tablets x100
3732,"""2355ec1b-3fa3-4ec7-b1ca-d9cbc0d96766""",29,Brustan-N 100mg/5ml Suspension x100ml,6,Gascol Suspension x150ml
3733,"""2355ec1b-3fa3-4ec7-b1ca-d9cbc0d96766""",30,Syr Astymin x200ml,6,Zinnat Tablets 500mg x10
3734,"""2355ec1b-3fa3-4ec7-b1ca-d9cbc0d96766""",31,Fleming 1000mg x14,6,Robb Balm (Bottle)
3735,"""2355ec1b-3fa3-4ec7-b1ca-d9cbc0d96766""",32,Zolat 200mg Tablets x2,6,Susp. Zithromax 250mg/5ml
3736,"""2355ec1b-3fa3-4ec7-b1ca-d9cbc0d96766""",33,Flucamed 50mg Capsules x10,6,Strepsils (Honey and Lemon) ×24
3737,"""2355ec1b-3fa3-4ec7-b1ca-d9cbc0d96766""",34,Tab Loxagyl 400mg,5,Methylated Spirit (Moko) x200ml
3738,"""2355ec1b-3fa3-4ec7-b1ca-d9cbc0d96766""",35,Camosunate 300mg/100mg (7-13years),5,Calcitone Tabs 100
3739,"""2355ec1b-3fa3-4ec7-b1ca-d9cbc0d96766""",36,Panadol Extra,5,Clartem (DS) 80/480mg Tablets x6
3740,"""2355ec1b-3fa3-4ec7-b1ca-d9cbc0d96766""",37,Zolat 100mg/5ml Suspension x20ml,5,Pectol x50
3741,"""2355ec1b-3fa3-4ec7-b1ca-d9cbc0d96766""",38,Emzolyn Cough Syrup Adult,5,Vasoprin 75mg Tablets x100
3742,"""2355ec1b-3fa3-4ec7-b1ca-d9cbc0d96766""",39,Emzor Folic Acid 5mg Tablets x100,5,Kiss Condoms
3743,"""2355ec1b-3fa3-4ec7-b1ca-d9cbc0d96766""",40,Zoxine DS 80/480mg Tablets x6,5,Mycoten Pessary
3744,"""2355ec1b-3fa3-4ec7-b1ca-d9cbc0d96766""",41,Amatem  20/120mg x12 Softgels,5,NGC Cough Syrup (Adult) x100ml
3745,"""2355ec1b-3fa3-4ec7-b1ca-d9cbc0d96766""",42,Omeprazole 20mg Capsules x14,5,Mycoten 20g Cream
3746,"""2355ec1b-3fa3-4ec7-b1ca-d9cbc0d96766""",43,Samsu Oil,5,Augmentin 228mg/5ml Suspension
3747,"""2355ec1b-3fa3-4ec7-b1ca-d9cbc0d96766""",44,Camosunate Adult 300/100mg Tablets x12,4,Acycor Plus 100/500mg Tablets x10
3748,"""2355ec1b-3fa3-4ec7-b1ca-d9cbc0d96766""",45,Clartem 20/120mg Tablets x24,4,Wellkid Baby & Infant Syrup x150ml
3749,"""2355ec1b-3fa3-4ec7-b1ca-d9cbc0d96766""",46,Flucamed Capsules 200mg x10,4,Ketoral 30g Cream
3750,"""2355ec1b-3fa3-4ec7-b1ca-d9cbc0d96766""",47,Amatem Forte 80/480mg tablets x6,4,EmVite Multivitamin Syrup x100ml
3751,"""2355ec1b-3fa3-4ec7-b1ca-d9cbc0d96766""",48,Cenox Tablets x14,4,Tab Sudrex 500mg/30mg
3752,"""2355ec1b-3fa3-4ec7-b1ca-d9cbc0d96766""",49,Astyfer Tonic x200ml,3,Tutolin Expectorant x100ml
3753,"""2355ec1b-3fa3-4ec7-b1ca-d9cbc0d96766""",50,Beehive Balsam Cough Syrup x200ml,3,Odomos 50g Cream (Medium size)
3754,"""2355ec1b-3fa3-4ec7-b1ca-d9cbc0d96766""",51,Menthodex Syrup,3,Cyprivite 200ml Syrup
3755,"""2355ec1b-3fa3-4ec7-b1ca-d9cbc0d96766""",52,Tetracycline 250mg Capsules 10x10,3,Wellman Original Tablets x30
3756,"""2355ec1b-3fa3-4ec7-b1ca-d9cbc0d96766""",53,Erythromicin 500mg tablets,3,Norgesic 450/35mg Tablets x20
3757,"""2355ec1b-3fa3-4ec7-b1ca-d9cbc0d96766""",54,Honnihil 20mg Tablets x4,3,CAC 1000 Sandoz Effervescent Tablets
3758,"""2355ec1b-3fa3-4ec7-b1ca-d9cbc0d96766""",55,Neo-Presol Acne/After Shave Lotion 25ml,3,Fleming 228.5mg/5ml Suspension
3759,"""2355ec1b-3fa3-4ec7-b1ca-d9cbc0d96766""",56,Flucor Day Capsules,3,Neoskin Triple Action Cream 30g
3760,"""2355ec1b-3fa3-4ec7-b1ca-d9cbc0d96766""",57,5% Dextrose saline 500ml x1,3,D-Koff 100ml Expectorant 
3761,"""2355ec1b-3fa3-4ec7-b1ca-d9cbc0d96766""",58,Normal saline 1 X 500ml Pack,3,Loratadine (Afrab) Syrup 60ml
3762,"""2355ec1b-3fa3-4ec7-b1ca-d9cbc0d96766""",59,Emal Injection 150mg/2ml x3,3,NCP Antiseptic Liquid 100ml
3763,"""2355ec1b-3fa3-4ec7-b1ca-d9cbc0d96766""",60,Coatal 20/120mg Tablets x24,3,Axacef 500mg Tablets
3764,"""2355ec1b-3fa3-4ec7-b1ca-d9cbc0d96766""",61,Azithromycin (Balzit) x3Tablets,3,Well Woman Plus + Omega 3 x60
3765,"""2355ec1b-3fa3-4ec7-b1ca-d9cbc0d96766""",62,ADAY Kit Tablets x3,3,Lonart 20/120mg Tablets x24
3766,"""2355ec1b-3fa3-4ec7-b1ca-d9cbc0d96766""",63,Tab Augmentin 625mg,2,Amoxicillin (Unbranded) 500mg Capsules x100
3767,"""2355ec1b-3fa3-4ec7-b1ca-d9cbc0d96766""",64,Amoxil (Beecham) 500mg Capsules,2,Silverbird Eucalyptus Oil
3768,"""2355ec1b-3fa3-4ec7-b1ca-d9cbc0d96766""",65,Diflucan 50mg Capsules x3,2,NGC Cough Syrup (Child) x100ml
3769,"""2355ec1b-3fa3-4ec7-b1ca-d9cbc0d96766""",66,Doxycap 100mg Capsules x100,2,Neofylin Cough Syrup
3770,"""2355ec1b-3fa3-4ec7-b1ca-d9cbc0d96766""",67,De-Deon's Syrup 280ml,2,Hydrocortisone 15g Cream
3771,"""2355ec1b-3fa3-4ec7-b1ca-d9cbc0d96766""",68,Supramult Capsules x30,2,Nurofen 100mg/5ml Syrup x100ml
3772,"""2355ec1b-3fa3-4ec7-b1ca-d9cbc0d96766""",69,PT Strip,2,Felvin 20mg Capsules x100
3773,"""2355ec1b-3fa3-4ec7-b1ca-d9cbc0d96766""",70,Perilon 5mg Tablets x100,2,Cyprivite 100ml Syrup
3774,"""2355ec1b-3fa3-4ec7-b1ca-d9cbc0d96766""",71,Levofloxacin 750mg (Evans) x10,2,Tab Vega 100
3775,"""2355ec1b-3fa3-4ec7-b1ca-d9cbc0d96766""",72,Gaviscon Suspension 200ml,2,Pyrantrin 15ml Suspension
3776,"""2355ec1b-3fa3-4ec7-b1ca-d9cbc0d96766""",73,P-Alaxin 80/640mg 80ml Suspension,2,Emtrim 50ml Suspension
3777,"""2355ec1b-3fa3-4ec7-b1ca-d9cbc0d96766""",74,Gaviscon Double Action Syrup 150ml,2,Ors G Oral
3778,"""2355ec1b-3fa3-4ec7-b1ca-d9cbc0d96766""",75,Lokmal QS Combi,2,Primpex 50ml Suspension
3779,"""2355ec1b-3fa3-4ec7-b1ca-d9cbc0d96766""",76,Ocefix 200mg Tablets x10,2,Reload women (30)
3780,"""2355ec1b-3fa3-4ec7-b1ca-d9cbc0d96766""",77,Diabetmin 500mg Tablets x100,2,Wellwoman Original Tablets x30
3781,"""2355ec1b-3fa3-4ec7-b1ca-d9cbc0d96766""",78,Meyer's B-Complex Tabs x100,2,Gestid Tablets x20
3782,"""2355ec1b-3fa3-4ec7-b1ca-d9cbc0d96766""",79,Fleming 457mg/5ml Suspension,2,Nizoral 15g Cream
3783,"""2355ec1b-3fa3-4ec7-b1ca-d9cbc0d96766""",80,Olfen 50mg Tablets x10,2,Sporidex Tabs 500mg
3784,"""2355ec1b-3fa3-4ec7-b1ca-d9cbc0d96766""",81,P-alaxin TS 120/960mg Tablets x3,2,Benylin Dry Cough 100ml Syrup
3785,"""2355ec1b-3fa3-4ec7-b1ca-d9cbc0d96766""",82,Clarion Vitamin A Capsules x30,2,Tab Boska x20
3786,"""2355ec1b-3fa3-4ec7-b1ca-d9cbc0d96766""",83,Rocephin IM/IV 1g Injection,2,Emzolyn Cough Syrup Child
3787,"""2355ec1b-3fa3-4ec7-b1ca-d9cbc0d96766""",84,Clary 500mg Tablets x10,2,Emgyl 200mg/5ml Suspension 60ml
3788,"""2355ec1b-3fa3-4ec7-b1ca-d9cbc0d96766""",85,Cotton Wool 50g,2,Emzoclox Suspension 100ml
3789,"""2355ec1b-3fa3-4ec7-b1ca-d9cbc0d96766""",86,Flotac 75mg Capsules x 20,2,Tribact 30g Cream
3790,"""2355ec1b-3fa3-4ec7-b1ca-d9cbc0d96766""",87,Neurogesic Ointment 35g,2,ABF-3 Cream 20g
3791,"""2355ec1b-3fa3-4ec7-b1ca-d9cbc0d96766""",88,Zimilat 625mg Tablets x14,2,Allergin 5mg/5ml Syrup 60ml
3792,"""2355ec1b-3fa3-4ec7-b1ca-d9cbc0d96766""",89,Ibasunate 40/320mg Softgels x9,2,Lofnac Plus Tablets x10
3793,"""2355ec1b-3fa3-4ec7-b1ca-d9cbc0d96766""",90,Ebecef 1g Injection x1,2,Polygel 200ml Suspension 
3794,"""2355ec1b-3fa3-4ec7-b1ca-d9cbc0d96766""",91,Syrup Paracetamol 125mg/5ml (Emzor),1,Flagyl 4% 60ml Suspension
3795,"""2355ec1b-3fa3-4ec7-b1ca-d9cbc0d96766""",92,Tab Glucophage 1000mg,1,Secwid 500mg Tablets x3
3796,"""2355ec1b-3fa3-4ec7-b1ca-d9cbc0d96766""",93,Loratyn 10mg Tablets x100,1,Flucamed 50mg Capsules x3
3797,"""2355ec1b-3fa3-4ec7-b1ca-d9cbc0d96766""",94,Tribotan Child,1,Hydrogen Peroxide 100ml 
3798,"""2355ec1b-3fa3-4ec7-b1ca-d9cbc0d96766""",95,Ampiflux Caps,1,Panda Paracetamol 125mg/5ml Syrup x60ml
3799,"""2355ec1b-3fa3-4ec7-b1ca-d9cbc0d96766""",96,Listerine Mouthwash 500ml,1,Primolut N 5mg Tablets x30
3800,"""2355ec1b-3fa3-4ec7-b1ca-d9cbc0d96766""",97,Astymin Capsules x20,1,Evan Levofloxacin 500mg Tablets x10
3801,"""2355ec1b-3fa3-4ec7-b1ca-d9cbc0d96766""",98,Astyfer Capsules x30,1,Floranorm
3802,"""2355ec1b-3fa3-4ec7-b1ca-d9cbc0d96766""",99,Strepsils (Original) x24,1,Bunto Blood Tonic 100ml
3803,"""2355ec1b-3fa3-4ec7-b1ca-d9cbc0d96766""",100,Omega H3 Capsules x30,1,Procold Tablet x25
3804,"""24d04fa1-d211-4bf6-bc1f-6e1fcc18e921""",1,Emzor Paracetamol 500mg Tablets x96,4,Bonababe Syrup
3805,"""24d04fa1-d211-4bf6-bc1f-6e1fcc18e921""",2,Emzolyn Cough Syrup Adult,4,Panadol Extra
3806,"""24d04fa1-d211-4bf6-bc1f-6e1fcc18e921""",3,Tab Sudrex 500mg/30mg,3,Lonart DS 80/480mg Tablets x6
3807,"""24d04fa1-d211-4bf6-bc1f-6e1fcc18e921""",4,Robb Balm (Bottle),3,Syrup Paracetamol 125mg/5ml (Emzor)
3808,"""24d04fa1-d211-4bf6-bc1f-6e1fcc18e921""",5,Artequick 62.5/375mg Tablets x4,2,Pyrantrin Tablet x6
3809,"""24d04fa1-d211-4bf6-bc1f-6e1fcc18e921""",6,Ciprotab 500mg Tablets x10,2,Funbact A 30g Cream
3810,"""24d04fa1-d211-4bf6-bc1f-6e1fcc18e921""",7,Gestid 200ml Suspension,2,Panadol (Regular) 500mg 10x10
3811,"""24d04fa1-d211-4bf6-bc1f-6e1fcc18e921""",8,Fleming 1000mg x14,2,Camosunate Children 150mg/50mg Tablets (1-6years) x6
3812,"""24d04fa1-d211-4bf6-bc1f-6e1fcc18e921""",9,Tab Paracetamol (M&B) 500mg x96,2,Zentel 200mg Tablets x2
3813,"""24d04fa1-d211-4bf6-bc1f-6e1fcc18e921""",10,Em Vit C 100mg (White) Tablets x100,2,Em-Vit-C 100ml Syrup
3814,"""24d04fa1-d211-4bf6-bc1f-6e1fcc18e921""",11,ABF-3 Cream 20g,2,P-Alaxin 40/320mg Tablets x9
3815,"""24d04fa1-d211-4bf6-bc1f-6e1fcc18e921""",12,Rulox 200ml Suspension,2,Cenox Tablets x10
3816,"""24d04fa1-d211-4bf6-bc1f-6e1fcc18e921""",13,Zoxine DS 80/480mg Tablets x6,2,Lonart 20/120mg 60ml Suspension
3817,"""24d04fa1-d211-4bf6-bc1f-6e1fcc18e921""",14,Coartem 80/480mg Tablets x6,1,Coflin Expectorant x100ml
3818,"""24d04fa1-d211-4bf6-bc1f-6e1fcc18e921""",15,Brustan-N 100mg/5ml Suspension x100ml,1,Ciprotab 500mg Tablets x14
3819,"""24d04fa1-d211-4bf6-bc1f-6e1fcc18e921""",16,Cream Skineal x15g,1,Fleming 625mg x14
3820,"""24d04fa1-d211-4bf6-bc1f-6e1fcc18e921""",17,Ors G Oral,1,Camosunate 300mg/100mg (7-13years)
3821,"""24d04fa1-d211-4bf6-bc1f-6e1fcc18e921""",18,Actifed Tablets,1,Emzolyn Cough Syrup Child
3822,"""24d04fa1-d211-4bf6-bc1f-6e1fcc18e921""",19,Amatem 80/480 Softgel x6,1,Panda Paracetamol 15ml Drops
3823,"""24d04fa1-d211-4bf6-bc1f-6e1fcc18e921""",20,Tab Boska x20,1,Tab Brustan-N
3824,"""24d04fa1-d211-4bf6-bc1f-6e1fcc18e921""",21,Erythromicin 500mg tablets,1,Astyfer Tonic x200ml
3825,"""24d04fa1-d211-4bf6-bc1f-6e1fcc18e921""",22,Epiderm Cream 30g,1,Swidar 500/25mg x3
3826,"""24d04fa1-d211-4bf6-bc1f-6e1fcc18e921""",23,Lofnac Gel 30g,1,NGC Cough Syrup (Adult) x100ml
3827,"""24d04fa1-d211-4bf6-bc1f-6e1fcc18e921""",24,HB 12 Syrup 200ml,1,Aboniki Balm
3828,"""24d04fa1-d211-4bf6-bc1f-6e1fcc18e921""",25,Polygel 200ml Suspension ,1,Gestid Tablets x20
3829,"""24d04fa1-d211-4bf6-bc1f-6e1fcc18e921""",26,Synriam 150/750mg Tablets x3,1,Syr Astymin x200ml
3830,"""24d04fa1-d211-4bf6-bc1f-6e1fcc18e921""",27,Syringe 5ml,1,Visita Plus 30g Cream
3831,"""24d04fa1-d211-4bf6-bc1f-6e1fcc18e921""",28,Ciprobon 500mg Caplets x10,1,Tribotan Child
3832,"""24d04fa1-d211-4bf6-bc1f-6e1fcc18e921""",29,Predicure 5mg Tablets x10,1,Loratadine (Afrab) Syrup 60ml
3833,"""24d04fa1-d211-4bf6-bc1f-6e1fcc18e921""",30,Ibasunate 40/320mg Softgels x9,1,Loratyn 10mg Tablets x100
3834,"""24d04fa1-d211-4bf6-bc1f-6e1fcc18e921""",31,Neoskin Triple Action Cream 30g,1,Arenax Plus Forte 80/480mg Tablets x6
3835,"""24d04fa1-d211-4bf6-bc1f-6e1fcc18e921""",32,Dr Meyer's Becombion 150ml Syrup,1,Broncholyte 4mg/5ml Elixir x100ml
3836,"""269c5dc8-afb9-4280-b560-cdc60549e984""",1,Camosunate Adult 300/100mg Tablets x12,2,De-Deon's Syrup 280ml
3837,"""269c5dc8-afb9-4280-b560-cdc60549e984""",2,Ascorex Expectorant x100ml,2,M&B Paracetamol Syrup 1 X 60ml Bottle
3838,"""269c5dc8-afb9-4280-b560-cdc60549e984""",3,Biocoten Cream,2,Broncholyte 4mg/5ml Elixir x100ml
3839,"""269c5dc8-afb9-4280-b560-cdc60549e984""",4,Health Check Pregnancy Test Cassette,2,Lonart DS 80/480mg Tablets x6
3840,"""269c5dc8-afb9-4280-b560-cdc60549e984""",5,Biocine 100ml Syrup,2,Amatem 20/120mg x24 Softgels
3841,"""269c5dc8-afb9-4280-b560-cdc60549e984""",6,Ferrotogen Tonic 200ml,2,Amatem 80/480 Softgel x6
3842,"""269c5dc8-afb9-4280-b560-cdc60549e984""",7,Clabetic 5/500mg Tablets x30,2,Erythromicin 500mg tablets
3843,"""269c5dc8-afb9-4280-b560-cdc60549e984""",8,Ocefix 100mg/5ml Suspension x60ml,2,Camosunate 300mg/100mg (7-13years)
3844,"""269c5dc8-afb9-4280-b560-cdc60549e984""",9,Cenox Tablets x10,2,Glucophage 500mg Tablets x30
3845,"""269c5dc8-afb9-4280-b560-cdc60549e984""",10,Ciprotab 500mg Tablets x10,1,Camosunate Children 150mg/50mg Tablets (1-6years) x6
3846,"""269c5dc8-afb9-4280-b560-cdc60549e984""",11,Diflucan 50mg Capsules x3,1,Menthodex Syrup
3847,"""269c5dc8-afb9-4280-b560-cdc60549e984""",12,Tab Glucophage 1000mg,1,Methylated Spirit (Moko) x200ml
3848,"""269c5dc8-afb9-4280-b560-cdc60549e984""",13,Vigor Chocolate for Men x12,1,Cap Zithromax 250mg x6
3849,"""269c5dc8-afb9-4280-b560-cdc60549e984""",14,Daktacort Cream 15g,1,De-Deon's Syrup 150ml
3850,"""269c5dc8-afb9-4280-b560-cdc60549e984""",15,Wellkid Baby & Infant Syrup x150ml,1,Pyrantrin Tablet x6
3851,"""269c5dc8-afb9-4280-b560-cdc60549e984""",16,Astymin Capsules x20,1,Ciprotab 500mg Tablets x14
3852,"""269c5dc8-afb9-4280-b560-cdc60549e984""",17,Astyfer Capsules x30,1,Flagyl 400mg Tablets x100
3853,"""269c5dc8-afb9-4280-b560-cdc60549e984""",18,Primolut N 5mg Tablets x30,1,Tab Brustan-N
3854,"""269c5dc8-afb9-4280-b560-cdc60549e984""",19,Durex Extra Safe x3,1,Nature's Field Vit C 1000mg x100
3855,"""269c5dc8-afb9-4280-b560-cdc60549e984""",20,Supramult Capsules x30,1,Artequick 62.5/375mg Tablets x4
3856,"""269c5dc8-afb9-4280-b560-cdc60549e984""",21,Pregnacare Plus + Omega 3,1,Amalar 500/25mg Tablets x3
3857,"""269c5dc8-afb9-4280-b560-cdc60549e984""",22,Feroglobin 200ml Tonic ,1,Aboniki Balm
3858,"""269c5dc8-afb9-4280-b560-cdc60549e984""",23,Amoksiklav Tablet 625mg x14,1,Cataflam Tablets 50mg x100
3859,"""269c5dc8-afb9-4280-b560-cdc60549e984""",24,Wellwoman Original Tablets x30,1,Coartem 80/480mg Tablets x6
3860,"""269c5dc8-afb9-4280-b560-cdc60549e984""",25,Reload Men x30 Tablets,1,Coflin Expectorant x100ml
3861,"""269c5dc8-afb9-4280-b560-cdc60549e984""",26,Reload women (30),1,Bunto Blood Caps x100
3862,"""269c5dc8-afb9-4280-b560-cdc60549e984""",27,Ulsakit Capsule x42,1,Neo-Presol Acne/After Shave Lotion 25ml
3863,"""269c5dc8-afb9-4280-b560-cdc60549e984""",28,Keep-On/Wate-On Emulsion 450ml,1,Flucor Day Capsules
3864,"""269c5dc8-afb9-4280-b560-cdc60549e984""",29,Cypri Gold Capsule x30,1,Tab Paracetamol (M&B) 500mg x96
3865,"""269c5dc8-afb9-4280-b560-cdc60549e984""",30,VisionAce Capsules x30,1,Fleming 1000mg x14
3866,"""269c5dc8-afb9-4280-b560-cdc60549e984""",31,Predicte Pregnancy Test Strip x2,1,Lokmal QS Combi
3867,"""269c5dc8-afb9-4280-b560-cdc60549e984""",32,Gyno-Tiocosid,1,Emzolyn Cough Syrup Adult
3868,"""269c5dc8-afb9-4280-b560-cdc60549e984""",33,Tiocosid 1% Dermal Cream 20g,1,Gestid 200ml Suspension
3869,"""269c5dc8-afb9-4280-b560-cdc60549e984""",34,Reload 4 kidz Syrup x237ml,1,Astyfer Tonic x200ml
3870,"""269c5dc8-afb9-4280-b560-cdc60549e984""",35,Aminopep Syrup 200ml,1,Zentel 200mg Tablets x2
3871,"""269c5dc8-afb9-4280-b560-cdc60549e984""",36,Betawoman x30,1,Neofylin Cough Syrup
3872,"""269c5dc8-afb9-4280-b560-cdc60549e984""",37,Biosea Orange Syrup 220ml,1,Primpex 50ml Suspension
3873,"""269c5dc8-afb9-4280-b560-cdc60549e984""",38,Swipha Metformin 500mg Tablets x30,1,Calcitone Tabs 100
3874,"""269c5dc8-afb9-4280-b560-cdc60549e984""",39,Amlong 5mg Tablets x30,1,Diabetmin 500mg Tablets x100
3875,"""269c5dc8-afb9-4280-b560-cdc60549e984""",40,Emzolyte ORS 20.5g x3,1,Lonart 20/120mg 60ml Suspension
3876,"""269c5dc8-afb9-4280-b560-cdc60549e984""",41,Biosea Cod Liver Oil 170ml,1,Perilon 5mg Tablets x100
3877,"""26a6ba0d-7a38-4168-ae16-9b27a4a7b80b""",1,Pyrantrin Tablet x6,54,Syr Astymin x200ml
3878,"""26a6ba0d-7a38-4168-ae16-9b27a4a7b80b""",2,Amatem 80/480 Softgel x6,43,Perilon 5mg Tablets x100
3879,"""26a6ba0d-7a38-4168-ae16-9b27a4a7b80b""",3,Cenox Tablets x10,35,Silverbird Eucalyptus Oil
3880,"""26a6ba0d-7a38-4168-ae16-9b27a4a7b80b""",4,Tab Brustan-N,28,Loratyn 10mg Tablets x100
3881,"""26a6ba0d-7a38-4168-ae16-9b27a4a7b80b""",5,Zentel 200mg Tablets x2,27,Tutolin Cough and Cold Syrup
3882,"""26a6ba0d-7a38-4168-ae16-9b27a4a7b80b""",6,Lonart DS 80/480mg Tablets x6,26,Fleming 228.5mg/5ml Suspension
3883,"""26a6ba0d-7a38-4168-ae16-9b27a4a7b80b""",7,Brustan-N 100mg/5ml Suspension x100ml,24,Allergin 5mg/5ml Syrup 60ml
3884,"""26a6ba0d-7a38-4168-ae16-9b27a4a7b80b""",8,Cotton Wool 50g,23,Arthrotec 75mg Tablets x100
3885,"""26a6ba0d-7a38-4168-ae16-9b27a4a7b80b""",9,Em-Vit-C 100ml Syrup,21,Flucor Day Capsules
3886,"""26a6ba0d-7a38-4168-ae16-9b27a4a7b80b""",10,Ciprobon 500mg Caplets x10,21,Retrax 40mg Tablets x3
3887,"""26a6ba0d-7a38-4168-ae16-9b27a4a7b80b""",11,Syrup Paracetamol 125mg/5ml (Emzor),19,Lofnac Plus Tablets x10
3888,"""26a6ba0d-7a38-4168-ae16-9b27a4a7b80b""",12,Clartem 20/120mg Tablets x24,19,Astymin Capsules x20
