,location_id,rank,true product,true product's sold_count,predicted new product
6255,"""373e060b-0ee0-4dd2-9396-15740b8d8ee6""",9,Chest and Lungs Tablet,25,Pyrantrin 15ml Suspension
6256,"""373e060b-0ee0-4dd2-9396-15740b8d8ee6""",10,Funbact A 30g Cream,23,PT Strip
6257,"""373e060b-0ee0-4dd2-9396-15740b8d8ee6""",11,Emzolyn Cough Syrup Adult,23,Artequick 62.5/375mg Tablets x4
6258,"""373e060b-0ee0-4dd2-9396-15740b8d8ee6""",12,Cypri Gold 100ml Syrup,22,De-Deon's Syrup 280ml
6259,"""373e060b-0ee0-4dd2-9396-15740b8d8ee6""",13,Em-Vit-C 100ml Syrup,21,Loratadine (Afrab) Syrup 60ml
6260,"""373e060b-0ee0-4dd2-9396-15740b8d8ee6""",14,Ebecef 1g Injection x1,20,Clofenac 100mg Tablets x100
6261,"""373e060b-0ee0-4dd2-9396-15740b8d8ee6""",15,Gestid 200ml Suspension,19,Klovinal Pessary 500/100mg 1 X 6 Pessary
6262,"""373e060b-0ee0-4dd2-9396-15740b8d8ee6""",16,Visita Plus 30g Cream,19,Lofnac Plus Tablets x10
6263,"""373e060b-0ee0-4dd2-9396-15740b8d8ee6""",17,Amalar 500/25mg Tablets x3,18,Ors G Oral
6264,"""373e060b-0ee0-4dd2-9396-15740b8d8ee6""",18,Arenax Plus Forte 80/480mg Tablets x6,18,Synriam 150/750mg Tablets x3
6265,"""373e060b-0ee0-4dd2-9396-15740b8d8ee6""",19,Nivea Men Spray Dry Impact 200ml,18,Biocoten Cream
6266,"""373e060b-0ee0-4dd2-9396-15740b8d8ee6""",20,Ciprotab 500mg Tablets x10,17,Procold Tablet x25
6267,"""373e060b-0ee0-4dd2-9396-15740b8d8ee6""",21,Ketoconazole (Sivo) 200mg Tablet,17,Tab Loxagyl 400mg
6268,"""373e060b-0ee0-4dd2-9396-15740b8d8ee6""",22,Cotton Wool 50g,17,P-alaxin TS 120/960mg Tablets x3
6269,"""373e060b-0ee0-4dd2-9396-15740b8d8ee6""",23,Really Xtra Tablets x10,17,Coflin Expectorant x100ml
6270,"""373e060b-0ee0-4dd2-9396-15740b8d8ee6""",24,Emzor Paracetamol 500mg Tablets x96,16,Panda Paracetamol 15ml Drops
6271,"""373e060b-0ee0-4dd2-9396-15740b8d8ee6""",25,Cenox Tablets x10,16,Pregnacare Original Tablets x30
6272,"""373e060b-0ee0-4dd2-9396-15740b8d8ee6""",26,Omeprazole 20mg Capsules x14,15,Em-Vit C 100mg (Coloured) Tablets x100
6273,"""373e060b-0ee0-4dd2-9396-15740b8d8ee6""",27,Nivea Men Spray Invisible Black and White Male 200ml,15,Methylated Spirit (Moko) x200ml
6274,"""373e060b-0ee0-4dd2-9396-15740b8d8ee6""",28,Bunto Blood Tonic 100ml,14,Clarion Vitamin A Capsules x30
6275,"""373e060b-0ee0-4dd2-9396-15740b8d8ee6""",29,Amatem  20/120mg x12 Softgels,14,Cal D3 Caplets x30
6276,"""373e060b-0ee0-4dd2-9396-15740b8d8ee6""",30,Brustan-N 100mg/5ml Suspension x100ml,13,Nomoretic Tablets x100
6277,"""373e060b-0ee0-4dd2-9396-15740b8d8ee6""",31,Samsu Oil,13,Rulox 200ml Suspension
6278,"""373e060b-0ee0-4dd2-9396-15740b8d8ee6""",32,Tab Brustan-N,11,Neofylin Cough Syrup
6279,"""373e060b-0ee0-4dd2-9396-15740b8d8ee6""",33,Camosunate Children 150mg/50mg Tablets (1-6years) x6,11,Glucophage 500mg Tablets x30
6280,"""373e060b-0ee0-4dd2-9396-15740b8d8ee6""",34,Brustan-N 60ml Syrup,11,Zoxine DS 80/480mg Tablets x6
6281,"""373e060b-0ee0-4dd2-9396-15740b8d8ee6""",35,Polygel 200ml Suspension ,11,Broncholyte 4mg/5ml Elixir x100ml
6282,"""373e060b-0ee0-4dd2-9396-15740b8d8ee6""",36,Penicillin Skin Ointment,11,Fiesta Prolong
6283,"""373e060b-0ee0-4dd2-9396-15740b8d8ee6""",37,Amoxil (Unbranded) Suspension,11,Cofex 100ml Cough Syrup
6284,"""373e060b-0ee0-4dd2-9396-15740b8d8ee6""",38,Kiss Condoms,11,Curefenac 100mg
6285,"""373e060b-0ee0-4dd2-9396-15740b8d8ee6""",39,Syr Astymin x200ml,10,Beehive Balsam Cough Syrup x200ml
6286,"""373e060b-0ee0-4dd2-9396-15740b8d8ee6""",40,Tab Sudrex 500mg/30mg,10,Supramult Capsules x30
6287,"""373e060b-0ee0-4dd2-9396-15740b8d8ee6""",41,Zentel 200mg Tablets x2,10,Bunto blood Tonic x300ml
6288,"""373e060b-0ee0-4dd2-9396-15740b8d8ee6""",42,Emzoclox Suspension 100ml,10,Benzyl benzoate 100ml
6289,"""373e060b-0ee0-4dd2-9396-15740b8d8ee6""",43,Sulphur Ointment 30g ,10,Fiesta Dotted
6290,"""373e060b-0ee0-4dd2-9396-15740b8d8ee6""",44,Robb Balm (Bottle),10,Piriton 4mg tablets x100
6291,"""373e060b-0ee0-4dd2-9396-15740b8d8ee6""",45,Azithromycin (Balzit) x3Tablets,10,Mycoten V Cream
6292,"""373e060b-0ee0-4dd2-9396-15740b8d8ee6""",46,D-Koff 100ml Expectorant ,10,Perilon 5mg Tablets x100
6293,"""373e060b-0ee0-4dd2-9396-15740b8d8ee6""",47,Camosunate 300mg/100mg (7-13years),9,Clofenac 50mg Tablets x100
6294,"""373e060b-0ee0-4dd2-9396-15740b8d8ee6""",48,Lonart 20/120mg 60ml Suspension,9,Ocefix 100mg/5ml Suspension x100ml
6295,"""373e060b-0ee0-4dd2-9396-15740b8d8ee6""",49,Lokmal QS Combi,9,Meyer's B-Complex Tabs x100
6296,"""373e060b-0ee0-4dd2-9396-15740b8d8ee6""",50,Nizoral 15g Cream,9,Ibuprofen (Afrab) Syrup
6297,"""373e060b-0ee0-4dd2-9396-15740b8d8ee6""",51,Nivea Roll on Dry Comfort 50ml,9,Tribact 30g Cream
6298,"""373e060b-0ee0-4dd2-9396-15740b8d8ee6""",52,Diabetmin 500mg Tablets x100,8,Augmentin 228mg/5ml Suspension
6299,"""373e060b-0ee0-4dd2-9396-15740b8d8ee6""",53,Tab Boska x20,8,Abidec Multivitamin Drops
6300,"""373e060b-0ee0-4dd2-9396-15740b8d8ee6""",54,Fleming 228.5mg/5ml Suspension,8,Biosea Cod liver Oil with Omega 3 120ml
6301,"""373e060b-0ee0-4dd2-9396-15740b8d8ee6""",55,Gyno-Tiocosid,8,Neoskin Triple Action Cream 30g
6302,"""373e060b-0ee0-4dd2-9396-15740b8d8ee6""",56,Coatal Forte 80/480mg Tablets x6,8,Odomos 50g Cream (Medium size)
6303,"""373e060b-0ee0-4dd2-9396-15740b8d8ee6""",57,Lofnac Gel 30g,8,Arenax Plus 20/120 x6 Tablets
6304,"""373e060b-0ee0-4dd2-9396-15740b8d8ee6""",58,Em Vit C 100mg (White) Tablets x100,8,NCP Antiseptic Liquid 100ml
6305,"""373e060b-0ee0-4dd2-9396-15740b8d8ee6""",59,Tutolin Expectorant x100ml,8,Cipro 500mg X10(M&B)
6306,"""373e060b-0ee0-4dd2-9396-15740b8d8ee6""",60,5% Dextrose saline 500ml x1,8,ABF-3 Cream 20g
6307,"""373e060b-0ee0-4dd2-9396-15740b8d8ee6""",61,Cotton wool 100g,8,Astymin Capsules x20
6308,"""373e060b-0ee0-4dd2-9396-15740b8d8ee6""",62,Tuxil N Adult Cough Syrup,8,Fleming 1000mg x14
6309,"""373e060b-0ee0-4dd2-9396-15740b8d8ee6""",63,Nivea Men Roll on Deep 50ml,8,Panda Paracetamol 125mg/5ml Syrup x60ml
6310,"""373e060b-0ee0-4dd2-9396-15740b8d8ee6""",64,Lonart DS 80/480mg Tablets x6,7,Allergin 5mg/5ml Syrup 60ml
6311,"""373e060b-0ee0-4dd2-9396-15740b8d8ee6""",65,Sporidex Tabs 500mg,7,Cataflam Tablets 50mg x100
6312,"""373e060b-0ee0-4dd2-9396-15740b8d8ee6""",66,M&B Paracetamol Syrup 1 X 60ml Bottle,7,Zoxine 20/120mg Tablets x24
6313,"""373e060b-0ee0-4dd2-9396-15740b8d8ee6""",67,Calcitone Tabs 100,7,Maldox 500/25mg Tablets x3
6314,"""373e060b-0ee0-4dd2-9396-15740b8d8ee6""",68,Felvin 20mg Capsules x100,7,Artheget Ez Tab
6315,"""373e060b-0ee0-4dd2-9396-15740b8d8ee6""",69,Ketoral 30g Cream,7,Syringe 5ml
6316,"""373e060b-0ee0-4dd2-9396-15740b8d8ee6""",70,Chakapain 50/30mg Tablets x10,7,Normal saline 1 X 500ml Pack
6317,"""373e060b-0ee0-4dd2-9396-15740b8d8ee6""",71,Oral-B Pro-Health 75ml 93g,7,Flagyl 400mg Tablets x100
6318,"""373e060b-0ee0-4dd2-9396-15740b8d8ee6""",72,Fleming 625mg x14,6,Fiesta Ribbed
6319,"""373e060b-0ee0-4dd2-9396-15740b8d8ee6""",73,Gold Circle (Old) x24,6,Ciprobon 500mg Caplets x10
6320,"""373e060b-0ee0-4dd2-9396-15740b8d8ee6""",74,NGC Cough Syrup (Child) x100ml,6,Fiesta Extra Strong
6321,"""373e060b-0ee0-4dd2-9396-15740b8d8ee6""",75,Silverbird Eucalyptus Oil,6,Dr Meyer's Becombion 150ml Syrup
6322,"""373e060b-0ee0-4dd2-9396-15740b8d8ee6""",76,Hydrogen Peroxide 100ml ,6,Tuxil D Children Cough Syrup
6323,"""373e060b-0ee0-4dd2-9396-15740b8d8ee6""",77,Hydrocortisone 15g Cream,6,HB 12 Syrup 200ml
6324,"""373e060b-0ee0-4dd2-9396-15740b8d8ee6""",78,Clartem (DS) 80/480mg Tablets x6,6,Day by Day Vitamin C Glucose x20
6325,"""373e060b-0ee0-4dd2-9396-15740b8d8ee6""",79,Clartem 60ml Suspension,6,Loxagyl 200mg Tablets x100
6326,"""373e060b-0ee0-4dd2-9396-15740b8d8ee6""",80,Amatem  20/120mg x18 Softgels,6,Susp. Zithromax 250mg/5ml
6327,"""373e060b-0ee0-4dd2-9396-15740b8d8ee6""",81,Tuxil-N Syrup Child 100ml,6,Flucor Day Capsules
6328,"""373e060b-0ee0-4dd2-9396-15740b8d8ee6""",82,Alabukun (Powder)  - 1x10 Pack,6,Zinnat Tablets 500mg x10
6329,"""373e060b-0ee0-4dd2-9396-15740b8d8ee6""",83,Ranferon-12 200ml Syrup,6,Exiplon Adult Cough Syrup 100ml 
6330,"""373e060b-0ee0-4dd2-9396-15740b8d8ee6""",84,Coartem 80/480mg Tablets x6,5,Fiesta Classic Condom
6331,"""373e060b-0ee0-4dd2-9396-15740b8d8ee6""",85,Syrup Paracetamol 125mg/5ml (Emzor),5,Colipan 5mg/5ml Elixir x60ml
6332,"""373e060b-0ee0-4dd2-9396-15740b8d8ee6""",86,Astyfer Tonic x200ml,5,Gaviscon Double Action Syrup 150ml
6333,"""373e060b-0ee0-4dd2-9396-15740b8d8ee6""",87,Camosunate Adult 300/100mg Tablets x12,5,Cypron 4mg Capsules x30
6334,"""373e060b-0ee0-4dd2-9396-15740b8d8ee6""",88,Cenpain Night,5,Nurofen 100mg/5ml Syrup x100ml
6335,"""373e060b-0ee0-4dd2-9396-15740b8d8ee6""",89,Tetracycline 250mg Capsules 10x10,5,Clary 500mg Tablets x10
6336,"""373e060b-0ee0-4dd2-9396-15740b8d8ee6""",90,Gestid 100ml Suspension,5,Tribotan Adult
6337,"""373e060b-0ee0-4dd2-9396-15740b8d8ee6""",91,Oceanic Cod Liver Oil 300mg Capsules x30,5,Ibasunate 40/320mg Softgels x9
6338,"""373e060b-0ee0-4dd2-9396-15740b8d8ee6""",92,Yeast Tablets x100,5,Plagerine 75mg Tabs x30
6339,"""373e060b-0ee0-4dd2-9396-15740b8d8ee6""",93,Emzolyn Cough Syrup Child,5,Arenax Plus 20/120 x24 Tablets
6340,"""373e060b-0ee0-4dd2-9396-15740b8d8ee6""",94,Emgyl 200mg/5ml Suspension 60ml,5,Rocephin IM/IV 1g Injection
6341,"""373e060b-0ee0-4dd2-9396-15740b8d8ee6""",95,Acycor Plus 100/500mg Tablets x10,5,Flucamed 50mg Capsules x10
6342,"""373e060b-0ee0-4dd2-9396-15740b8d8ee6""",96,DGF Diclofenac 10ml Eye drop,5,Fiesta Chocolate
6343,"""373e060b-0ee0-4dd2-9396-15740b8d8ee6""",97,Tutolin Cough and Cold Syrup,5,Solotone Tab x30
6344,"""373e060b-0ee0-4dd2-9396-15740b8d8ee6""",98,Cotton Wool 300g,5,Manix Capsules x20
6345,"""373e060b-0ee0-4dd2-9396-15740b8d8ee6""",99,Emzor Paracetamol Drop 100mg/ml 15ml,5,Garlic Oil 650mg Softgel Capsules x30
6346,"""373e060b-0ee0-4dd2-9396-15740b8d8ee6""",100,Afabeta 150mg Injection x3,5,Nature's Field Vit C 1000mg x100
6347,"""37a1014a-f554-4513-9a91-30d4294b2508""",1,Coartem 80/480mg Tablets x6,35,Emzor Paediatric Zinc 20mg Tablets x100
6348,"""37a1014a-f554-4513-9a91-30d4294b2508""",2,Amatem 80/480 Softgel x6,29,Clarion Vitamin A Capsules x30
6349,"""37a1014a-f554-4513-9a91-30d4294b2508""",3,Zentel 200mg Tablets x2,23,Ebecef 1g Injection x1
6350,"""37a1014a-f554-4513-9a91-30d4294b2508""",4,Tab Brustan-N,17,Nomoretic Tablets x100
6351,"""37a1014a-f554-4513-9a91-30d4294b2508""",5,Pyrantrin Tablet x6,17,Wellkid Baby & Infant Syrup x150ml
6352,"""37a1014a-f554-4513-9a91-30d4294b2508""",6,Cotton Wool 50g,17,Ketoral 30g Cream
6353,"""37a1014a-f554-4513-9a91-30d4294b2508""",7,Clartem (DS) 80/480mg Tablets x6,15,Fleming 457mg/5ml Suspension
6354,"""37a1014a-f554-4513-9a91-30d4294b2508""",8,Amatem 20/120mg x24 Softgels,14,Oflomed 200mg x14
6355,"""37a1014a-f554-4513-9a91-30d4294b2508""",9,Gestid Tablets x20,13,Emmox 125mg/5ml Suspension 100ml
6356,"""37a1014a-f554-4513-9a91-30d4294b2508""",10,Em Vit C 100mg (White) Tablets x100,13,NCP Antiseptic Liquid 100ml
6357,"""37a1014a-f554-4513-9a91-30d4294b2508""",11,Klovinal Pessary 500/100mg 1 X 6 Pessary,13,Menthodex Syrup
6358,"""37a1014a-f554-4513-9a91-30d4294b2508""",12,Gestid 200ml Suspension,12,Normal saline 1 X 500ml Pack
6359,"""37a1014a-f554-4513-9a91-30d4294b2508""",13,Fleming 625mg x14,12,Bone flex Capsules x30
6360,"""37a1014a-f554-4513-9a91-30d4294b2508""",14,Zoxine DS 80/480mg Tablets x6,12,Procold Tablet x25
6361,"""37a1014a-f554-4513-9a91-30d4294b2508""",15,Cenox Tablets x10,12,Swidar 500/25mg x3
6362,"""37a1014a-f554-4513-9a91-30d4294b2508""",16,Lonart DS 80/480mg Tablets x6,11,Piriton 4mg tablets x250
6363,"""37a1014a-f554-4513-9a91-30d4294b2508""",17,Ciprotab 500mg Tablets x10,11,Lincomman Capsules x12
6364,"""37a1014a-f554-4513-9a91-30d4294b2508""",18,Em-Vit-C 100ml Syrup,11,Odomos 50g Cream (Medium size)
6365,"""37a1014a-f554-4513-9a91-30d4294b2508""",19,Funbact A 30g Cream,11,Emtrim 50ml Suspension
6366,"""37a1014a-f554-4513-9a91-30d4294b2508""",20,Vigor Chocolate for Men Singles x1 ,11,HB 12 Syrup 200ml
6367,"""37a1014a-f554-4513-9a91-30d4294b2508""",21,Lofnac Gel 30g,11,Acycor Plus 100/500mg Tablets x10
6368,"""37a1014a-f554-4513-9a91-30d4294b2508""",22,Synriam 150/750mg Tablets x3,11,Cipro 500mg X10(M&B)
6369,"""37a1014a-f554-4513-9a91-30d4294b2508""",23,Antallerge 10ml Eye drop,11,Brustan-N 60ml Syrup
6370,"""37a1014a-f554-4513-9a91-30d4294b2508""",24,Diflucan 50mg Capsules x3,10,Fluzole 50mg Tablet
6371,"""37a1014a-f554-4513-9a91-30d4294b2508""",25,Em-Vit C 100mg (Coloured) Tablets x100,10,Zoxine 20/120mg Tablets x24
6372,"""37a1014a-f554-4513-9a91-30d4294b2508""",26,Ciprotab 500mg Tablets x14,9,Postpill 150mcg Tablet
6373,"""37a1014a-f554-4513-9a91-30d4294b2508""",27,De-Deon's Syrup 280ml,9,Gascol Suspension x150ml
6374,"""37a1014a-f554-4513-9a91-30d4294b2508""",28,Gestid 100ml Suspension,9,Polygel 200ml Suspension 
6375,"""37a1014a-f554-4513-9a91-30d4294b2508""",29,Aboniki Balm,9,Primpex 480mg Tablets x100
6376,"""37a1014a-f554-4513-9a91-30d4294b2508""",30,Cyplox 500mg (Ciprofloxacin) x 10Tablets,9,Ocefix 100mg/5ml Suspension x60ml
6377,"""37a1014a-f554-4513-9a91-30d4294b2508""",31,Tribact 30g Cream,9,Garlic Oil 650mg Softgel Capsules x30
6378,"""37a1014a-f554-4513-9a91-30d4294b2508""",32,Robb Balm (Bottle),9,Babyrex Baby Mixture x60ml
6379,"""37a1014a-f554-4513-9a91-30d4294b2508""",33,P-Alaxin 40/320mg Tablets x9,8,Clary 500mg Tablets x10
6380,"""37a1014a-f554-4513-9a91-30d4294b2508""",34,Brustan Extra Tablets,8,Actifed Syrup x60ml
6381,"""37a1014a-f554-4513-9a91-30d4294b2508""",35,Gvither 80mg/ml Injection,8,PT Strip
6382,"""37a1014a-f554-4513-9a91-30d4294b2508""",36,Syrup Paracetamol 125mg/5ml (Emzor),7,Emtrim 480mg Tablets x10
6383,"""37a1014a-f554-4513-9a91-30d4294b2508""",37,Methylated Spirit (Moko) x200ml,7,Clavulin 625mg Tablets x14
6384,"""37a1014a-f554-4513-9a91-30d4294b2508""",38,Cream Skineal x15g,7,Emzoclox Suspension 100ml
6385,"""37a1014a-f554-4513-9a91-30d4294b2508""",39,Ors G Oral,7,Bonababe Gripe mixture 100ml
6386,"""37a1014a-f554-4513-9a91-30d4294b2508""",40,Panadol Extra,7,Astymin Capsules x20
6387,"""37a1014a-f554-4513-9a91-30d4294b2508""",41,Lokmal QS Combi,7,Tribotan Child
6388,"""37a1014a-f554-4513-9a91-30d4294b2508""",42,Coatal Forte 80/480mg Tablets x6,7,Diclofenac Tablets 50mg (Dexel)
6389,"""37a1014a-f554-4513-9a91-30d4294b2508""",43,Cofex 100ml Cough Syrup,7,Arenax Plus 20/120 x6 Tablets
6390,"""37a1014a-f554-4513-9a91-30d4294b2508""",44,Beether 150mg/2ml Injection x3 ,7,Ocefix 200mg Tablets x10
6391,"""37a1014a-f554-4513-9a91-30d4294b2508""",45,Ciprobon 500mg Caplets x10,7,Otrivin 0.1% Nasal Drop (Adult) 10ml
6392,"""37a1014a-f554-4513-9a91-30d4294b2508""",46,Omefast 20mg Capsules x14,7,Nivea Men Spray Deep 200ml
6393,"""37a1014a-f554-4513-9a91-30d4294b2508""",47,Artequick 62.5/375mg Tablets x4,6,Amalar 500/25mg Tablets x3
6394,"""37a1014a-f554-4513-9a91-30d4294b2508""",48,Actifed Tablets,6,Norgesic 450/35mg Tablets x20
6395,"""37a1014a-f554-4513-9a91-30d4294b2508""",49,Camosunate 300mg/100mg (7-13years),6,Hydrex Tablet x100
6396,"""37a1014a-f554-4513-9a91-30d4294b2508""",50,Visita Plus 30g Cream,6,Nivea Roll on Dry Comfort 50ml
6397,"""37a1014a-f554-4513-9a91-30d4294b2508""",51,Zolat 100mg/5ml Suspension x20ml,6,Nature field Vit C 1000mg x10
6398,"""37a1014a-f554-4513-9a91-30d4294b2508""",52,Durex Select,6,Retrax 15ml Syrup
6399,"""37a1014a-f554-4513-9a91-30d4294b2508""",53,Emzolyn Cough Syrup Adult,6,Emgyl 200mg/5ml Suspension 60ml
6400,"""37a1014a-f554-4513-9a91-30d4294b2508""",54,Tab Paracetamol (M&B) 500mg x96,6,Clavulin 1g Tablets x14
6401,"""37a1014a-f554-4513-9a91-30d4294b2508""",55,Fiesta Extra Strong,6,Daktacort Cream 15g
6402,"""37a1014a-f554-4513-9a91-30d4294b2508""",56,Fiesta Strawberry,6,Cyprodine Capsules x30
6403,"""37a1014a-f554-4513-9a91-30d4294b2508""",57,Dettol Liquid 125ml ,6,Omega H3 Capsules x30
6404,"""37a1014a-f554-4513-9a91-30d4294b2508""",58,Arenax Plus Forte 80/480mg Tablets x6,6,Polyfort Chewable Tablets x100
6405,"""37a1014a-f554-4513-9a91-30d4294b2508""",59,Neoskin Triple Action Cream 30g,6,Getzlox 750mg Tab
6406,"""37a1014a-f554-4513-9a91-30d4294b2508""",60,Ibasunate 40/320mg Softgels x9,6,Tadalis 20mg x4
6407,"""37a1014a-f554-4513-9a91-30d4294b2508""",61,Oral-B Strong Teeth Extra Fresh 140g,6,Solotone Tab x30
6408,"""37a1014a-f554-4513-9a91-30d4294b2508""",62,Oceanic Cod Liver Oil 1000mg Capsules x30,6,Clofenac 50mg Tablets x100
6409,"""37a1014a-f554-4513-9a91-30d4294b2508""",63,MIM tonic 100ml,6,Emzor Paracetamol Drop 100mg/ml 15ml
6410,"""37a1014a-f554-4513-9a91-30d4294b2508""",64,Brustan-N 100mg/5ml Suspension x100ml,5,Tab Mixagrip
6411,"""37a1014a-f554-4513-9a91-30d4294b2508""",65,Flagyl 400mg Tablets x100,5,Caps Augmentin 375mg
6412,"""37a1014a-f554-4513-9a91-30d4294b2508""",66,Biocoten Cream,5,Expezol 200mg/5ml 10ml Suspension
6413,"""37a1014a-f554-4513-9a91-30d4294b2508""",67,Lonart 20/120mg 60ml Suspension,5,Nivea Men Roll on Deep 50ml
6414,"""37a1014a-f554-4513-9a91-30d4294b2508""",68,Ascochew Vitamin C (Orange),5,Felxicam 20mg Capsules x100
6415,"""37a1014a-f554-4513-9a91-30d4294b2508""",69,Mycoten Pessary,5,Evril Gentamicin 0.3% Eye Drops
6416,"""37a1014a-f554-4513-9a91-30d4294b2508""",70,Zolat 200mg Tablets x2,5,Effervescent Vitamin C
6417,"""37a1014a-f554-4513-9a91-30d4294b2508""",71,Nospamin Drops,5,Sulphur Ointment 30g 
6418,"""37a1014a-f554-4513-9a91-30d4294b2508""",72,Tab Boska x20,5,Emzor Folic Acid 5mg Tablets x100
6419,"""37a1014a-f554-4513-9a91-30d4294b2508""",73,De-Deon's Syrup 150ml,5,Virest 200mg Tablets x30
6420,"""37a1014a-f554-4513-9a91-30d4294b2508""",74,Emzolyn Cough Syrup Child,5,Flucamed Ear/Eye Drops
6421,"""37a1014a-f554-4513-9a91-30d4294b2508""",75,Plagerine 75mg Tabs x30,5,Tetracycline 250mg Capsules 10x10
6422,"""37a1014a-f554-4513-9a91-30d4294b2508""",76,Fiesta Prolong,5,Otrivin 0.05% Nasal Drop (Child) 10ml
6423,"""37a1014a-f554-4513-9a91-30d4294b2508""",77,Fiesta Classic Condom,5,Cyprivite 200ml Syrup
6424,"""37a1014a-f554-4513-9a91-30d4294b2508""",78,Fiesta Dotted,5,Refucil Syrup
6425,"""37a1014a-f554-4513-9a91-30d4294b2508""",79,Neo-Presol Acne/After Shave Lotion 25ml,5,Orphenadrine (Norflex)
6426,"""37a1014a-f554-4513-9a91-30d4294b2508""",80,Flucamed 50mg Capsules x3,5,Mepiryl 2mg Tablets x30
6427,"""37a1014a-f554-4513-9a91-30d4294b2508""",81,Epiderm Cream 30g,5,Dexorange 200ml Syrup
6428,"""37a1014a-f554-4513-9a91-30d4294b2508""",82,Quadriclear 30g Cream,5,Expezol 200mg Tablets x2
6429,"""37a1014a-f554-4513-9a91-30d4294b2508""",83,Broncholyte 4mg/5ml Elixir x100ml,5,Olfen 50mg Tablets x10
6430,"""37a1014a-f554-4513-9a91-30d4294b2508""",84,P-alaxin TS 120/960mg Tablets x3,5,Oral-B Pro-Health AAP Family Size 125ml/158g
6431,"""37a1014a-f554-4513-9a91-30d4294b2508""",85,Panda Paracetamol 125mg/5ml Syrup x60ml,5,Cet-10 tablets x100
6432,"""37a1014a-f554-4513-9a91-30d4294b2508""",86,Cotton wool 100g,5,Diabetmin 500mg Tablets x100
6433,"""37a1014a-f554-4513-9a91-30d4294b2508""",87,Cotton Wool 300g,5,Acneaway Cream 20g
6434,"""37a1014a-f554-4513-9a91-30d4294b2508""",88,Chymoral Tablets x10,5,Hexedene Mouthwash 300ml
6435,"""37a1014a-f554-4513-9a91-30d4294b2508""",89,D-Koff 100ml Expectorant ,5,Meyer's B-Complex Tabs x100
6436,"""37a1014a-f554-4513-9a91-30d4294b2508""",90,Emzor Paracetamol 500mg Tablets x96,4,Ferrotogen Tonic 100ml
6437,"""37a1014a-f554-4513-9a91-30d4294b2508""",91,Panadol (Regular) 500mg 10x10,4,Mentholatum Medicated Balm
6438,"""37a1014a-f554-4513-9a91-30d4294b2508""",92,Cap Zithromax 250mg x6,4,Magsil Supsension 190ml
6439,"""37a1014a-f554-4513-9a91-30d4294b2508""",93,Syr Astymin x200ml,4,Livolin Forte Capsules x30
6440,"""37a1014a-f554-4513-9a91-30d4294b2508""",94,Tab Sudrex 500mg/30mg,4,Bonagyl 50ml Suspension
6441,"""37a1014a-f554-4513-9a91-30d4294b2508""",95,Astyfer Tonic x200ml,4,Nivea Vanilla & Almond oil Body lotion 400ml
6442,"""37a1014a-f554-4513-9a91-30d4294b2508""",96,Fleming 1000mg x14,4,Clomid 50mg Tablets x10
6443,"""37a1014a-f554-4513-9a91-30d4294b2508""",97,Beehive Balsam Cough Syrup x200ml,4,Daravit Capsules x30
6444,"""37a1014a-f554-4513-9a91-30d4294b2508""",98,Augmentin 228mg/5ml Suspension,4,Immunace Capsules x30
6445,"""37a1014a-f554-4513-9a91-30d4294b2508""",99,Clartem 20/120mg Tablets x24,4,Nutravit Syrup 100ml
6446,"""37a1014a-f554-4513-9a91-30d4294b2508""",100,Strepsils (Original) x24,4,Infacol 40mg/ml Suspension 50ml
6447,"""37e0266b-0522-4b2e-a42c-6dc3d2a4a55a""",1,Gold Circle (Old) x1,11,Amoxil 250mg Capsules (Beecham) x100
6448,"""37e0266b-0522-4b2e-a42c-6dc3d2a4a55a""",2,Panadol (Regular) 500mg 10x10,4,Fleming 625mg x14
6449,"""37e0266b-0522-4b2e-a42c-6dc3d2a4a55a""",3,Clartem (DS) 80/480mg Tablets x6,4,Metrotab 400mg Tablets x100
6450,"""37e0266b-0522-4b2e-a42c-6dc3d2a4a55a""",4,Mist Potassium Citrate 200ml Bottle,3,Gvither 80mg/ml Injection
6451,"""37e0266b-0522-4b2e-a42c-6dc3d2a4a55a""",5,Ibu Age (Ibuprofen) 400mg Tablets x10,3,Robb Inhaler x12
6452,"""37e0266b-0522-4b2e-a42c-6dc3d2a4a55a""",6,Ceflonac-SP Tablet,3,Gentamicin 80mg/2ml Injection x10
6453,"""37e0266b-0522-4b2e-a42c-6dc3d2a4a55a""",7,Camosunate 300mg/100mg (7-13years),3,Cenox Tablets x10
6454,"""37e0266b-0522-4b2e-a42c-6dc3d2a4a55a""",8,Loxagyl 200mg Tablets x100,3,Ampiclox (Unbranded) 500mg Capsules x100
6455,"""37e0266b-0522-4b2e-a42c-6dc3d2a4a55a""",9,Tab Boska x20,3,Tab Sudrex 500mg/30mg
6456,"""37e0266b-0522-4b2e-a42c-6dc3d2a4a55a""",10,Danacid Tablets x1000,3,Daravit Capsules x30
6457,"""37e0266b-0522-4b2e-a42c-6dc3d2a4a55a""",11,Nidof 200/500mg Tablets x10,2,Amatem 80/480 Softgel x6
6458,"""37e0266b-0522-4b2e-a42c-6dc3d2a4a55a""",12,Dexcipro Eye Drops,2,Cenox Tablets x14
6459,"""37e0266b-0522-4b2e-a42c-6dc3d2a4a55a""",13,Krishat Cimetidine 400mg Tablets x20,2,Coartem 80/480mg Tablets x6
